beneficiary_id,pre_training_score,post_training_score,skill_domain,assessment_date
9107,36.0,58.3,Logistics,2023-05-05
9108,42.1,64.1,Data Entry,2023-05-07
9109,47.8,69.5,Retail,2023-03-29
9110,32.0,44.6,Logistics,2023-04-19
9111,48.8,62.5,Retail,2023-05-17
9112,39.3,63.1,Logistics,2023-04-26
9113,50.7,63.2,Data Entry,2023-05-24
9114,35.3,58.6,Data Entry,2023-05-18
9115,44.7,66.5,IT,2023-03-17
9116,57.6,70.3,Retail,2023-05-04
9117,58.1,71.3,Logistics,2023-04-03
9118,61.0,78.0,Data Entry,2023-04-11
9119,52.1,70.7,Logistics,2023-03-27
9120,42.1,57.1,IT,2023-05-05
9121,64.1,75.4,IT,2023-03-30
9122,32.3,52.8,Data Entry,2023-05-10
9123,31.7,52.2,Data Entry,2023-03-22
9124,48.4,58.5,IT,2023-03-18
9125,57.0,74.4,Data Entry,2023-04-20
9126,55.0,66.6,Retail,2023-05-14
9127,42.5,64.9,Retail,2023-05-09
9128,41.5,56.9,IT,2023-04-07
9129,40.8,52.6,IT,2023-04-17
9130,45.9,60.1,Logistics,2023-03-20
9131,50.3,73.0,Logistics,2023-04-13
9132,32.4,45.1,IT,2023-03-28
9133,40.4,62.9,Logistics,2023-03-31
9134,39.3,53.8,IT,2023-03-22
9135,47.4,72.0,Logistics,2023-03-08
9136,54.2,76.7,Retail,2023-03-19
9137,56.1,76.3,Logistics,2023-04-24
9138,56.7,68.1,Logistics,2023-05-18
9139,47.9,68.3,Data Entry,2023-03-23
9140,50.0,72.5,Logistics,2023-03-04
9141,55.9,66.2,Retail,2023-03-06
9142,50.3,67.4,Retail,2023-03-14
9143,61.2,78.3,Data Entry,2023-03-31
9144,49.2,68.7,Retail,2023-03-07
9145,46.1,61.2,Retail,2023-05-08
9146,55.5,68.7,Logistics,2023-04-08
9147,60.8,83.7,IT,2023-05-15
9148,55.9,72.3,Logistics,2023-05-22
9149,41.1,60.5,IT,2023-04-06
9150,54.3,69.1,Data Entry,2023-04-24
9151,53.0,68.4,Retail,2023-04-07
9152,43.7,54.6,Data Entry,2023-04-18
9153,31.7,53.7,IT,2023-04-09
9154,32.5,49.9,Logistics,2023-03-09
9155,62.7,78.8,Data Entry,2023-05-08
9156,45.5,69.8,Data Entry,2023-04-15
9157,30.9,54.0,IT,2023-03-12
9158,54.8,71.5,Data Entry,2023-03-19
9159,39.7,58.9,Data Entry,2023-04-04
9160,61.7,85.3,Logistics,2023-03-22
9161,38.7,59.6,Data Entry,2023-05-05
9162,56.3,69.8,IT,2023-03-11
9163,42.0,57.3,Retail,2023-04-04
9164,35.8,52.8,Retail,2023-04-02
9165,32.7,53.2,Retail,2023-03-23
9166,64.0,85.9,Retail,2023-04-05
9167,53.7,69.9,Data Entry,2023-03-16
9168,51.5,73.6,Retail,2023-05-03
9169,61.7,83.2,IT,2023-03-10
9170,57.7,68.7,Retail,2023-03-13
9171,31.2,51.6,Data Entry,2023-05-30
9172,47.2,63.1,Retail,2023-04-02
9173,43.4,61.4,Data Entry,2023-04-02
9174,41.2,62.8,Logistics,2023-04-19
9175,60.8,73.5,Data Entry,2023-04-26
9176,61.6,79.0,Retail,2023-03-16
9177,40.0,64.2,IT,2023-03-17
9178,35.2,59.6,Data Entry,2023-03-11
9179,56.5,79.4,Logistics,2023-03-20
9180,35.4,53.4,IT,2023-04-09
9181,38.0,56.9,IT,2023-04-13
9182,36.8,48.7,Retail,2023-04-15
9183,42.6,54.9,Retail,2023-03-23
9184,33.8,46.3,Retail,2023-03-05
9185,31.9,42.5,Logistics,2023-04-01
9186,58.3,82.6,Retail,2023-05-03
9187,39.7,50.1,Logistics,2023-05-23
9188,50.1,74.8,Logistics,2023-05-28
9189,37.7,58.3,Retail,2023-05-01
9190,36.5,49.9,Data Entry,2023-04-10
9191,48.3,67.4,Retail,2023-03-10
9192,56.0,68.3,Data Entry,2023-04-22
9193,56.4,77.5,Retail,2023-05-30
9194,49.3,71.2,Logistics,2023-03-08
9195,35.9,50.0,IT,2023-05-06
9196,43.5,57.7,Data Entry,2023-03-05
9197,61.7,76.4,Retail,2023-04-01
9198,35.3,55.3,Logistics,2023-05-21
9199,63.0,79.3,IT,2023-03-28
9200,47.9,63.1,Data Entry,2023-03-01
9201,49.5,64.4,Data Entry,2023-03-14
9202,63.2,81.9,IT,2023-03-10
9203,40.8,63.0,IT,2023-03-25
9204,36.4,48.5,Logistics,2023-04-02
9205,61.1,76.4,Retail,2023-05-30
9206,60.1,72.1,Logistics,2023-04-22
9207,61.7,79.4,Data Entry,2023-04-16
9208,55.6,78.0,IT,2023-03-18
9209,47.6,64.6,Data Entry,2023-05-20
9210,50.5,65.9,Logistics,2023-05-06
9211,34.8,44.9,Retail,2023-03-31
9212,63.6,75.6,Data Entry,2023-05-24
9213,46.3,64.6,IT,2023-03-01
9214,49.4,63.7,IT,2023-04-25
9215,35.4,59.5,Retail,2023-03-05
9216,50.6,70.0,Retail,2023-05-02
9217,39.9,56.8,IT,2023-05-29
9218,33.0,49.7,IT,2023-03-04
9219,46.0,63.4,IT,2023-03-20
9220,46.0,70.3,Retail,2023-03-16
9221,61.3,78.2,IT,2023-03-30
9222,40.4,63.9,Data Entry,2023-03-18
9223,30.4,46.6,Retail,2023-05-13
9224,40.2,63.8,IT,2023-04-24
9225,42.9,61.6,IT,2023-05-04
9226,61.1,72.3,IT,2023-04-11
9227,34.6,44.6,Data Entry,2023-03-07
9228,58.4,77.3,Logistics,2023-04-16
9229,46.6,69.7,Retail,2023-03-17
9230,62.5,81.3,IT,2023-04-05
9231,41.4,58.0,Logistics,2023-03-09
9232,52.6,64.0,Logistics,2023-03-03
9233,51.4,66.2,Retail,2023-03-19
9234,54.2,76.9,Retail,2023-03-16
9235,56.1,79.6,Data Entry,2023-04-18
9236,34.6,46.6,Retail,2023-05-02
9237,33.4,58.0,Retail,2023-04-01
9238,31.1,44.2,Data Entry,2023-04-02
9239,55.7,79.0,IT,2023-03-26
9240,52.9,67.4,IT,2023-04-02
9241,38.3,53.8,IT,2023-04-17
9242,51.2,64.9,Logistics,2023-03-31
9243,63.4,78.5,Data Entry,2023-05-19
9244,63.6,82.6,Logistics,2023-03-26
9245,30.9,42.8,Logistics,2023-04-04
9246,49.9,68.2,Retail,2023-05-02
9247,64.6,86.6,Data Entry,2023-05-23
9248,38.3,50.0,IT,2023-04-25
9249,34.9,45.0,Logistics,2023-03-02
9250,44.1,68.8,Data Entry,2023-03-06
9251,41.1,60.8,Data Entry,2023-04-07
9252,63.7,85.9,IT,2023-05-15
9253,36.4,49.0,Data Entry,2023-03-16
9254,64.1,81.6,IT,2023-04-01
9255,53.6,72.1,Retail,2023-05-10
9256,30.5,49.6,Retail,2023-05-22
9257,64.4,88.3,Retail,2023-03-04
9258,33.2,49.9,IT,2023-03-19
9259,44.2,59.8,Logistics,2023-04-01
9260,58.4,78.3,Logistics,2023-03-29
9261,47.4,66.9,Retail,2023-03-04
9262,55.2,67.1,IT,2023-03-01
9263,36.0,59.8,Logistics,2023-03-22
9264,35.7,52.2,Retail,2023-05-07
9265,43.3,64.9,Data Entry,2023-05-22
9266,50.7,66.5,Retail,2023-05-16
9267,63.3,79.5,Data Entry,2023-05-01
9268,34.3,55.7,Logistics,2023-03-20
9269,40.4,59.8,Data Entry,2023-03-25
9270,37.2,55.1,Retail,2023-03-19
9271,41.7,66.5,Data Entry,2023-04-01
9272,45.0,59.4,Data Entry,2023-05-12
9273,36.6,58.1,Data Entry,2023-03-14
9274,54.0,66.8,Logistics,2023-04-18
9275,60.7,75.6,Data Entry,2023-03-31
9276,49.7,66.3,IT,2023-04-03
9277,48.3,60.8,IT,2023-03-05
9278,54.8,71.8,Retail,2023-05-08
9279,55.9,79.3,Data Entry,2023-03-29
9280,62.1,73.8,Retail,2023-04-02
9281,60.3,80.2,Data Entry,2023-04-17
9282,39.5,53.0,Logistics,2023-05-20
9283,33.5,51.4,Logistics,2023-04-29
9284,57.9,78.1,IT,2023-05-16
9285,34.6,47.2,IT,2023-03-01
9286,49.4,74.2,Logistics,2023-04-23
9287,59.7,70.5,Logistics,2023-03-20
9288,36.2,49.0,Retail,2023-03-04
9289,54.3,78.2,IT,2023-03-16
9290,56.4,74.7,Data Entry,2023-04-28
9291,38.6,53.6,Data Entry,2023-03-03
9292,33.2,44.0,Data Entry,2023-04-14
9293,42.0,63.9,Retail,2023-04-25
9294,53.4,76.3,Retail,2023-03-01
9295,33.6,55.5,Retail,2023-03-26
9296,41.6,59.2,IT,2023-05-25
9297,36.1,57.0,Logistics,2023-05-24
9298,54.9,76.8,Data Entry,2023-05-10
9299,32.7,47.9,Logistics,2023-03-07
9300,39.8,57.3,Data Entry,2023-03-01
9301,41.4,60.2,Logistics,2023-04-22
9302,45.9,63.9,Retail,2023-05-02
9303,53.7,65.1,IT,2023-04-12
9304,35.4,59.5,Retail,2023-04-28
9305,33.5,46.4,Logistics,2023-04-07
9306,49.1,64.9,Data Entry,2023-04-21
9307,42.3,54.9,IT,2023-03-31
9308,62.7,86.5,Logistics,2023-05-16
9309,58.1,82.6,Retail,2023-03-08
9310,38.6,49.4,Data Entry,2023-05-10
9311,64.7,77.6,IT,2023-03-16
9312,61.8,76.4,IT,2023-05-23
9313,47.8,67.7,Retail,2023-04-28
9314,56.7,79.3,Logistics,2023-03-10
9315,37.3,61.9,Logistics,2023-05-18
9316,58.0,79.0,Data Entry,2023-03-07
9317,41.7,66.4,IT,2023-03-31
9318,30.5,50.6,Data Entry,2023-05-01
9319,31.7,43.0,IT,2023-03-11
9320,31.8,54.0,IT,2023-04-14
9321,51.3,74.8,IT,2023-05-17
9322,51.5,74.6,Retail,2023-05-12
9323,49.0,60.0,Retail,2023-04-29
9324,60.0,74.9,Logistics,2023-04-11
9325,49.7,72.0,Logistics,2023-05-08
9326,30.1,47.1,Retail,2023-05-05
9327,56.1,70.3,Data Entry,2023-03-02
9328,34.6,51.0,Data Entry,2023-03-28
9329,39.1,50.3,Logistics,2023-05-04
9330,32.6,45.4,Data Entry,2023-03-06
9331,48.3,73.0,Logistics,2023-03-21
9332,56.5,80.1,IT,2023-03-03
9333,36.6,50.7,Retail,2023-03-11
9334,56.6,74.7,Data Entry,2023-05-17
9335,61.8,83.2,Logistics,2023-04-01
9336,54.8,69.8,Retail,2023-03-17
9337,31.7,49.5,Data Entry,2023-05-26
9338,45.5,66.1,Data Entry,2023-05-16
9339,55.1,68.8,IT,2023-03-09
9340,63.8,85.2,Logistics,2023-03-03
9341,62.5,81.9,Data Entry,2023-04-29
9342,42.5,54.4,Retail,2023-03-04
9343,34.3,51.1,Retail,2023-03-23
9344,48.3,63.5,Logistics,2023-05-27
9345,34.4,52.8,Data Entry,2023-05-10
9346,50.2,71.8,IT,2023-05-03
9347,32.6,44.7,IT,2023-04-22
9348,54.3,70.0,Data Entry,2023-05-23
9349,54.8,73.2,Data Entry,2023-04-01
9350,48.6,60.6,Data Entry,2023-04-22
9351,64.0,88.1,Data Entry,2023-04-07
9352,58.9,79.6,IT,2023-05-11
9353,37.9,58.2,Retail,2023-03-10
9354,34.5,56.8,IT,2023-04-19
9355,32.5,50.5,Retail,2023-05-09
9356,47.0,67.4,IT,2023-05-13
9357,59.7,69.8,IT,2023-03-03
9358,51.5,70.8,Data Entry,2023-05-19
9359,40.3,62.4,Data Entry,2023-03-01
9360,63.6,74.2,IT,2023-05-22
9361,47.4,66.3,IT,2023-04-21
9362,33.0,47.4,Retail,2023-05-14
9363,62.2,81.9,IT,2023-05-28
9364,43.9,65.1,Logistics,2023-03-04
9365,33.2,46.3,Data Entry,2023-05-08
9366,62.6,83.2,Data Entry,2023-03-01
9367,45.1,55.6,IT,2023-05-27
9368,40.7,55.6,Retail,2023-03-06
9369,56.3,74.3,Retail,2023-04-14
9370,53.2,65.5,Logistics,2023-03-28
9371,55.1,74.6,Data Entry,2023-03-29
9372,57.5,68.9,Data Entry,2023-03-05
9373,38.2,52.7,Data Entry,2023-04-26
9374,45.1,57.5,Logistics,2023-05-17
9375,62.8,84.5,Retail,2023-05-08
9376,63.2,87.6,Retail,2023-05-14
9377,53.9,77.1,Logistics,2023-03-15
9378,34.1,57.4,Retail,2023-03-19
9379,37.0,61.0,Retail,2023-05-10
9380,50.9,75.6,Data Entry,2023-03-19
9381,63.2,87.7,Logistics,2023-04-21
9382,58.7,72.9,IT,2023-04-04
9383,62.0,84.9,IT,2023-05-05
9384,37.9,59.7,IT,2023-03-23
9385,51.7,70.7,Retail,2023-05-02
9386,42.4,55.6,Retail,2023-04-04
9387,60.1,70.5,IT,2023-03-21
9388,49.0,63.1,Retail,2023-05-14
9389,61.1,83.2,IT,2023-05-21
9390,39.7,61.9,Data Entry,2023-04-05
9391,52.1,74.4,Retail,2023-05-16
9392,35.6,52.0,IT,2023-03-17
9393,60.2,70.4,IT,2023-05-19
9394,36.3,55.5,Retail,2023-05-18
9395,60.1,78.0,Retail,2023-05-01
9396,45.9,64.3,Retail,2023-04-25
9397,44.6,64.6,Retail,2023-04-30
9398,57.6,80.0,Logistics,2023-03-19
9399,56.9,68.5,IT,2023-05-20
9400,36.6,60.8,Logistics,2023-05-19
9401,30.2,52.8,Retail,2023-03-18
9402,39.2,49.4,IT,2023-04-28
9403,61.8,72.8,IT,2023-03-03
9404,30.4,46.9,IT,2023-04-02
9405,57.0,72.7,Data Entry,2023-03-23
9406,42.3,56.0,Retail,2023-05-17
9407,43.3,67.9,Data Entry,2023-03-26
9408,63.0,76.4,IT,2023-03-08
9409,57.3,69.1,IT,2023-05-29
9410,32.7,56.7,Data Entry,2023-03-14
9411,60.7,83.7,Data Entry,2023-05-20
9412,56.0,78.2,Data Entry,2023-05-01
9413,41.5,64.9,Data Entry,2023-03-31
9414,61.9,72.0,IT,2023-05-21
9415,56.7,67.1,Retail,2023-03-25
9416,50.2,67.0,Retail,2023-03-09
9417,45.1,67.7,Logistics,2023-04-21
9418,36.7,49.2,Data Entry,2023-05-03
9419,47.9,72.5,IT,2023-04-17
9420,46.3,67.0,Logistics,2023-03-30
9421,40.7,63.1,Retail,2023-05-23
9422,33.8,44.4,Logistics,2023-03-17
9423,48.2,59.6,IT,2023-05-02
9424,54.0,69.5,IT,2023-04-04
9425,52.9,73.6,Retail,2023-03-20
9426,41.5,63.3,IT,2023-05-02
9427,64.5,84.9,IT,2023-04-30
9428,47.1,59.9,IT,2023-03-28
9429,38.0,49.7,Logistics,2023-04-08
9430,63.7,86.8,Retail,2023-05-28
9431,44.6,66.6,IT,2023-03-24
9432,54.0,74.2,Logistics,2023-04-25
9433,46.5,68.1,Data Entry,2023-05-17
9434,45.5,64.3,IT,2023-03-11
9435,55.2,74.6,IT,2023-03-29
9436,48.6,69.8,IT,2023-03-17
9437,43.9,63.6,IT,2023-05-11
9438,49.2,65.1,Retail,2023-04-19
9439,56.2,80.1,Logistics,2023-05-10
9440,31.3,42.5,Retail,2023-03-15
9441,54.9,76.0,IT,2023-03-09
9442,41.5,58.5,Retail,2023-03-13
9443,53.9,75.6,IT,2023-05-18
9444,33.5,53.3,Data Entry,2023-03-24
9445,32.0,55.1,Logistics,2023-04-13
9446,43.5,62.1,Logistics,2023-04-01
9447,61.2,83.4,Retail,2023-04-06
9448,42.6,65.3,Retail,2023-03-25
9449,51.0,75.3,IT,2023-03-06
9450,40.6,56.4,Logistics,2023-05-21
9451,54.3,78.0,IT,2023-04-22
9452,34.9,57.0,IT,2023-03-12
9453,57.4,69.8,Logistics,2023-05-20
9454,36.0,48.2,Data Entry,2023-04-18
9455,40.9,57.7,Data Entry,2023-03-24
9456,45.5,68.9,Logistics,2023-05-07
9457,38.3,61.3,IT,2023-03-20
9458,59.7,83.5,Data Entry,2023-04-24
9459,35.9,54.0,Logistics,2023-04-17
9460,31.2,47.1,Retail,2023-05-20
9461,62.9,74.2,Retail,2023-05-01
9462,30.3,47.0,Logistics,2023-04-05
9463,54.4,65.2,Logistics,2023-03-26
9464,40.6,64.8,Retail,2023-05-05
9465,44.4,61.0,Retail,2023-04-15
9466,34.3,54.1,Logistics,2023-04-17
9467,31.5,50.9,Retail,2023-05-13
9468,57.8,70.1,Logistics,2023-05-11
9469,52.4,76.7,Data Entry,2023-05-07
9470,63.7,82.3,Retail,2023-04-02
9471,32.4,55.3,IT,2023-04-05
9472,58.3,70.7,Data Entry,2023-05-07
9473,39.1,62.2,IT,2023-04-09
9474,31.4,48.3,Data Entry,2023-04-05
9475,52.9,76.0,Logistics,2023-04-02
9476,61.6,77.5,Logistics,2023-04-02
9477,34.5,52.8,Data Entry,2023-04-10
9478,47.8,68.6,Data Entry,2023-04-17
9479,36.5,47.3,Logistics,2023-04-28
9480,35.2,55.1,IT,2023-04-26
9481,52.0,68.5,Retail,2023-05-13
9482,61.7,72.1,Data Entry,2023-04-14
9483,63.0,82.7,IT,2023-05-22
9484,31.5,42.7,IT,2023-04-13
9485,52.1,62.3,IT,2023-04-20
9486,58.1,82.7,Data Entry,2023-05-14
9487,57.1,81.3,IT,2023-04-28
9488,61.6,79.9,IT,2023-05-10
9489,39.1,61.6,Logistics,2023-03-31
9490,35.8,53.5,IT,2023-05-14
9491,63.4,85.4,Logistics,2023-05-19
9492,63.3,76.6,IT,2023-04-24
9493,64.8,78.9,IT,2023-04-26
9494,38.8,49.2,IT,2023-05-17
9495,41.5,60.5,Data Entry,2023-05-14
9496,53.7,78.3,Retail,2023-05-23
9497,55.6,76.2,Retail,2023-04-24
9498,45.1,60.8,Data Entry,2023-04-19
9499,38.8,53.0,IT,2023-03-31
9500,48.0,67.3,IT,2023-05-24
9501,30.2,41.2,Logistics,2023-05-19
9502,53.1,67.0,IT,2023-03-26
9503,33.0,44.5,Data Entry,2023-05-12
9504,52.9,68.2,Data Entry,2023-04-17
9505,64.4,80.7,Retail,2023-03-30
9506,57.5,80.8,Retail,2023-03-13
9507,41.5,60.5,IT,2023-04-22
9508,60.3,76.2,Retail,2023-03-06
9509,47.5,64.0,Data Entry,2023-04-21
9510,47.8,63.2,IT,2023-05-12
9511,33.7,51.4,IT,2023-04-07
9512,55.8,72.8,Data Entry,2023-04-04
9513,34.8,52.6,IT,2023-05-25
9514,55.9,78.1,Logistics,2023-05-21
9515,45.4,61.6,IT,2023-04-10
9516,55.9,73.7,Data Entry,2023-05-19
9517,33.9,50.0,Logistics,2023-04-28
9518,35.1,58.3,Logistics,2023-04-28
9519,33.2,47.3,Logistics,2023-04-01
9520,46.9,70.0,Retail,2023-03-23
9521,35.7,53.5,Retail,2023-03-28
9522,48.4,67.5,Retail,2023-05-12
9523,54.7,72.6,Data Entry,2023-04-29
9524,35.2,54.6,Retail,2023-05-29
9525,46.0,56.3,Retail,2023-04-13
9526,42.8,62.8,IT,2023-04-23
9527,45.0,69.8,IT,2023-04-05
9528,55.6,76.5,Logistics,2023-05-05
9529,33.4,46.8,Retail,2023-05-24
9530,59.6,69.7,Retail,2023-05-19
9531,54.8,71.5,IT,2023-05-30
9532,34.3,45.8,Data Entry,2023-05-13
9533,54.3,75.0,Data Entry,2023-03-30
9534,58.8,75.7,Logistics,2023-05-27
9535,39.1,59.5,Retail,2023-03-10
9536,44.5,60.0,Retail,2023-04-30
9537,58.1,72.5,Logistics,2023-04-23
9538,53.2,64.3,IT,2023-04-29
9539,39.2,57.6,Retail,2023-05-02
9540,64.9,85.8,Data Entry,2023-04-11
9541,51.2,62.2,Data Entry,2023-05-23
9542,46.7,62.5,Logistics,2023-03-04
9543,42.7,65.6,Data Entry,2023-04-20
9544,39.7,64.1,IT,2023-03-03
9545,44.8,63.3,Logistics,2023-05-02
9546,55.3,70.5,Logistics,2023-05-26
9547,46.9,65.3,IT,2023-03-01
9548,31.2,51.8,IT,2023-04-26
9549,48.3,67.5,Retail,2023-05-05
9550,62.8,78.1,Retail,2023-04-27
9551,40.4,54.0,Logistics,2023-05-24
9552,44.0,67.7,Logistics,2023-04-13
9553,32.3,42.6,Logistics,2023-04-01
9554,63.7,86.1,Logistics,2023-03-04
9555,44.3,68.0,Logistics,2023-04-04
9556,34.5,50.2,IT,2023-05-27
9557,43.9,61.9,Logistics,2023-04-03
9558,42.8,57.4,Data Entry,2023-04-18
9559,41.7,54.5,Logistics,2023-03-29
9560,53.3,68.3,Retail,2023-03-31
9561,55.9,69.0,Logistics,2023-03-30
9562,41.6,59.9,IT,2023-05-24
9563,54.7,78.1,Logistics,2023-05-07
9564,30.2,47.9,IT,2023-04-01
9565,63.4,79.8,Logistics,2023-03-01
9566,37.9,57.9,IT,2023-05-16
9567,58.4,74.6,IT,2023-04-08
9568,33.7,53.9,Data Entry,2023-05-10
9569,55.4,80.3,Data Entry,2023-04-28
9570,39.7,53.1,Retail,2023-05-19
9571,36.4,55.5,Retail,2023-03-25
9572,40.6,54.4,IT,2023-03-31
9573,38.8,59.2,Retail,2023-03-08
9574,34.4,56.9,IT,2023-04-02
9575,60.9,74.5,Retail,2023-04-24
9576,60.3,76.7,Retail,2023-05-11
9577,49.2,59.3,IT,2023-03-10
9578,45.1,55.6,Retail,2023-05-03
9579,61.1,77.0,Data Entry,2023-03-29
9580,39.9,63.7,Data Entry,2023-04-22
9581,38.8,60.4,Logistics,2023-05-11
9582,46.3,56.9,Logistics,2023-05-07
9583,59.0,71.1,Logistics,2023-05-19
9584,59.6,76.4,Data Entry,2023-05-29
9585,40.3,56.0,IT,2023-05-21
9586,30.6,40.7,IT,2023-04-04
9587,39.0,55.7,Data Entry,2023-03-30
9588,58.0,78.9,Logistics,2023-05-02
9589,36.3,56.6,IT,2023-04-22
9590,41.8,53.7,Data Entry,2023-05-07
9591,31.2,43.6,Data Entry,2023-04-05
9592,64.0,77.5,Data Entry,2023-03-23
9593,60.7,75.4,IT,2023-05-21
9594,36.5,57.3,IT,2023-03-15
9595,57.1,77.6,Retail,2023-05-06
9596,39.3,59.3,Logistics,2023-04-29
9597,53.1,72.0,Retail,2023-03-19
9598,33.6,49.8,Logistics,2023-03-05
9599,30.6,48.1,IT,2023-04-24
9600,64.4,78.9,IT,2023-03-08
9601,35.7,48.5,Retail,2023-05-13
9602,59.2,83.0,Data Entry,2023-03-21
9603,46.3,66.2,Retail,2023-05-03
9604,59.2,76.1,Retail,2023-03-04
9605,47.4,62.0,IT,2023-04-18
9606,52.1,73.2,Retail,2023-03-27
9607,41.5,65.4,Data Entry,2023-04-10
9608,42.5,61.5,IT,2023-03-24
9609,49.9,73.9,IT,2023-03-07
9610,53.9,73.2,Data Entry,2023-04-16
9611,39.9,52.0,Retail,2023-03-05
9612,45.5,56.0,IT,2023-05-19
9613,37.0,55.3,Data Entry,2023-05-07
9614,47.9,58.5,Logistics,2023-03-30
9615,49.3,67.1,Logistics,2023-05-10
9616,44.5,64.6,IT,2023-03-18
9617,47.1,61.3,Retail,2023-04-17
9618,55.4,78.2,IT,2023-04-17
9619,50.8,62.4,Data Entry,2023-05-03
9620,45.0,62.6,Logistics,2023-05-23
9621,51.2,62.9,Logistics,2023-05-04
9622,41.2,58.0,Data Entry,2023-05-25
9623,32.8,48.7,Retail,2023-05-07
9624,57.0,68.8,IT,2023-05-22
9625,37.9,50.0,Logistics,2023-03-02
9626,34.9,46.2,IT,2023-04-13
9627,39.9,50.7,Data Entry,2023-03-27
9628,64.0,77.8,IT,2023-03-25
9629,38.7,51.6,Data Entry,2023-03-19
9630,62.1,85.6,IT,2023-05-26
9631,41.3,64.7,IT,2023-03-26
9632,60.3,75.4,Retail,2023-05-14
9633,47.0,70.4,IT,2023-04-20
9634,59.3,75.0,IT,2023-04-16
9635,34.1,48.9,Logistics,2023-04-16
9636,57.1,80.6,Logistics,2023-05-03
9637,61.2,83.1,Data Entry,2023-05-22
9638,53.0,70.5,Retail,2023-03-22
9639,63.2,86.3,Retail,2023-03-23
9640,59.3,78.4,Logistics,2023-05-09
9641,40.1,65.1,Data Entry,2023-04-08
9642,33.6,51.1,IT,2023-04-26
9643,40.4,62.8,Logistics,2023-04-22
9644,42.0,54.1,Retail,2023-04-24
9645,52.0,71.2,Logistics,2023-03-22
9646,44.9,68.4,IT,2023-04-02
9647,58.4,69.1,Retail,2023-03-05
9648,58.4,78.9,Logistics,2023-05-11
9649,41.1,62.1,IT,2023-05-30
9650,43.7,60.0,Retail,2023-04-04
9651,43.2,65.4,Data Entry,2023-03-12
9652,41.6,53.7,Retail,2023-03-03
9653,38.6,63.1,Logistics,2023-03-25
9654,45.5,67.1,Logistics,2023-03-05
9655,37.6,58.4,Retail,2023-05-15
9656,32.2,46.9,Logistics,2023-04-23
9657,47.7,70.3,Logistics,2023-04-07
9658,31.9,52.2,IT,2023-04-08
9659,36.7,55.5,IT,2023-04-04
9660,38.8,55.1,Retail,2023-04-07
9661,64.8,79.8,Logistics,2023-04-06
9662,54.3,66.9,Retail,2023-05-06
9663,45.6,58.1,Logistics,2023-05-04
9664,57.6,76.8,Data Entry,2023-04-16
9665,55.1,65.9,Retail,2023-05-30
9666,48.0,63.8,Retail,2023-03-26
9667,62.8,79.0,IT,2023-05-29
9668,53.1,74.2,Data Entry,2023-04-26
9669,51.8,76.2,Logistics,2023-03-31
9670,43.2,57.8,Retail,2023-05-30
9671,64.8,82.1,Data Entry,2023-03-11
9672,40.6,61.4,Retail,2023-05-29
9673,54.9,70.9,IT,2023-03-01
9674,61.0,79.7,Logistics,2023-04-01
9675,38.5,55.9,IT,2023-04-13
9676,59.7,74.2,Data Entry,2023-03-27
9677,58.2,69.3,Logistics,2023-03-21
9678,41.0,53.2,IT,2023-04-09
9679,50.3,64.1,IT,2023-04-17
9680,57.4,74.5,Logistics,2023-04-27
9681,39.2,52.8,Data Entry,2023-05-03
9682,59.2,71.9,Data Entry,2023-05-06
9683,51.0,73.9,Logistics,2023-04-12
9684,30.9,45.2,IT,2023-03-17
9685,35.6,53.1,Retail,2023-05-07
9686,45.0,60.1,IT,2023-04-21
9687,49.4,59.9,Data Entry,2023-03-23
9688,46.5,62.6,IT,2023-04-07
9689,38.0,52.0,Logistics,2023-05-23
9690,52.7,74.1,Data Entry,2023-04-12
9691,32.4,44.2,IT,2023-03-16
9692,58.9,82.5,IT,2023-03-29
9693,49.9,70.7,Logistics,2023-05-27
9694,34.4,49.4,Logistics,2023-05-02
9695,32.5,42.8,IT,2023-04-26
9696,58.9,79.7,Logistics,2023-04-13
9697,54.1,67.8,IT,2023-03-04
9698,30.3,50.0,Retail,2023-04-24
9699,41.0,60.4,Logistics,2023-03-26
9700,35.1,59.6,Logistics,2023-03-02
9701,43.9,68.3,Retail,2023-05-15
9702,54.8,66.5,IT,2023-03-01
9703,31.7,51.4,Data Entry,2023-05-25
9704,54.4,69.7,Logistics,2023-04-08
9705,59.6,77.4,IT,2023-04-29
9706,52.5,64.8,IT,2023-03-09
9707,65.0,88.4,Data Entry,2023-04-11
9708,54.8,74.9,Data Entry,2023-03-08
9709,55.7,75.8,Data Entry,2023-04-19
9710,44.7,64.5,Logistics,2023-03-02
9711,58.8,77.9,Logistics,2023-04-07
9712,63.7,78.7,Retail,2023-04-14
9713,32.7,50.3,IT,2023-05-08
9714,50.1,65.2,IT,2023-04-06
9715,36.9,54.2,IT,2023-04-02
9716,30.2,48.6,Logistics,2023-05-23
9717,63.5,77.6,IT,2023-03-25
9718,55.0,66.1,Logistics,2023-05-28
9719,64.3,78.7,Data Entry,2023-03-29
9720,47.5,65.5,Data Entry,2023-03-23
9721,34.7,50.0,IT,2023-03-28
9722,31.4,43.5,IT,2023-03-06
9723,64.7,79.5,Data Entry,2023-04-18
9724,47.7,64.6,Data Entry,2023-05-10
9725,55.1,70.6,Logistics,2023-05-22
9726,61.7,83.9,Data Entry,2023-05-15
9727,55.4,72.6,IT,2023-03-17
9728,37.1,47.8,IT,2023-04-21
9729,33.0,44.5,Data Entry,2023-04-01
